Year,Age,Lifecycle_Stage,Risk_Aversion,Equity_Allocation,Bonds_Allocation,Cash_Allocation,cfg_id
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_IJ
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_IJ
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_IJ
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_IJ
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_IJ
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_IJ
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_IJ
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_IJ
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_IJ
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_IJ
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_IJ
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_IJ
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_IJ
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_IJ
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_IJ
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_IJ
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_IJ
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_IJ
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_IJ
35,65,retirement,0.85,0.35,0.6,0.05,CFG_IJ
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_IJ
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_IJ
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_IJ
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_IJ
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_IK
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_IK
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_IK
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_IK
4,34,young_family,0.24,0.66,0.29,0.05,CFG_IK
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_IK
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_IK
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_IK
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_IK
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_IK
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_IK
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_IK
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_IK
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_IK
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_IK
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_IK
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_IK
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_IK
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_IK
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_IK
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_IK
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_IK
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_IK
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_IK
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_IK
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_IK
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_IK
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_IK
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_IK
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_IK
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_IK
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_IK
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_IK
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_IK
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_IK
35,65,retirement,0.85,0.35,0.6,0.05,CFG_IK
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_IK
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_IK
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_IK
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_IK
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_IL
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_IL
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_IL
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_IL
4,34,young_family,0.24,0.66,0.29,0.05,CFG_IL
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_IL
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_IL
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_IL
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_IL
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_IL
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_IL
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_IL
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_IL
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_IL
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_IL
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_IL
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_IL
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_IL
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_IL
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_IL
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_IL
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_IL
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_IL
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_IL
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_IL
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_IL
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_IL
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_IL
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_IL
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_IL
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_IL
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_IL
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_IL
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_IL
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_IL
35,65,retirement,0.85,0.35,0.6,0.05,CFG_IL
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_IL
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_IL
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_IL
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_IL
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_IM
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_IM
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_IM
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_IM
4,34,young_family,0.24,0.66,0.29,0.05,CFG_IM
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_IM
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_IM
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_IM
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_IM
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_IM
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_IM
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_IM
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_IM
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_IM
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_IM
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_IM
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_IM
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_IM
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_IM
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_IM
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_IM
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_IM
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_IM
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_IM
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_IM
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_IM
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_IM
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_IM
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_IM
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_IM
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_IM
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_IM
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_IM
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_IM
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_IM
35,65,retirement,0.85,0.35,0.6,0.05,CFG_IM
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_IM
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_IM
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_IM
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_IM
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_IN
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_IN
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_IN
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_IN
4,34,young_family,0.24,0.66,0.29,0.05,CFG_IN
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_IN
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_IN
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_IN
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_IN
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_IN
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_IN
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_IN
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_IN
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_IN
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_IN
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_IN
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_IN
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_IN
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_IN
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_IN
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_IN
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_IN
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_IN
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_IN
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_IN
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_IN
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_IN
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_IN
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_IN
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_IN
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_IN
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_IN
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_IN
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_IN
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_IN
35,65,retirement,0.85,0.35,0.6,0.05,CFG_IN
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_IN
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_IN
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_IN
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_IN
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_IO
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_IO
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_IO
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_IO
4,34,young_family,0.24,0.66,0.29,0.05,CFG_IO
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_IO
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_IO
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_IO
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_IO
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_IO
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_IO
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_IO
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_IO
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_IO
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_IO
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_IO
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_IO
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_IO
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_IO
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_IO
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_IO
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_IO
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_IO
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_IO
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_IO
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_IO
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_IO
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_IO
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_IO
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_IO
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_IO
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_IO
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_IO
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_IO
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_IO
35,65,retirement,0.85,0.35,0.6,0.05,CFG_IO
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_IO
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_IO
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_IO
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_IO
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_IP
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_IP
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_IP
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_IP
4,34,young_family,0.24,0.66,0.29,0.05,CFG_IP
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_IP
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_IP
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_IP
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_IP
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_IP
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_IP
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_IP
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_IP
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_IP
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_IP
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_IP
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_IP
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_IP
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_IP
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_IP
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_IP
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_IP
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_IP
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_IP
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_IP
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_IP
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_IP
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_IP
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_IP
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_IP
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_IP
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_IP
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_IP
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_IP
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_IP
35,65,retirement,0.85,0.35,0.6,0.05,CFG_IP
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_IP
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_IP
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_IP
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_IP
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_IQ
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_IQ
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_IQ
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_IQ
4,34,young_family,0.24,0.66,0.29,0.05,CFG_IQ
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_IQ
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_IQ
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_IQ
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_IQ
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_IQ
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_IQ
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_IQ
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_IQ
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_IQ
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_IQ
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_IQ
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_IQ
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_IQ
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_IQ
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_IQ
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_IQ
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_IQ
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_IQ
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_IQ
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_IQ
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_IQ
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_IQ
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_IQ
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_IQ
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_IQ
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_IQ
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_IQ
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_IQ
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_IQ
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_IQ
35,65,retirement,0.85,0.35,0.6,0.05,CFG_IQ
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_IQ
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_IQ
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_IQ
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_IQ
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_IR
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_IR
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_IR
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_IR
4,34,young_family,0.24,0.66,0.29,0.05,CFG_IR
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_IR
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_IR
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_IR
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_IR
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_IR
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_IR
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_IR
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_IR
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_IR
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_IR
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_IR
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_IR
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_IR
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_IR
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_IR
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_IR
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_IR
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_IR
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_IR
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_IR
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_IR
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_IR
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_IR
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_IR
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_IR
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_IR
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_IR
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_IR
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_IR
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_IR
35,65,retirement,0.85,0.35,0.6,0.05,CFG_IR
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_IR
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_IR
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_IR
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_IR
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_IS
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_IS
2,32,young_family,0.22,0.68,0.26999999999999996,0.05,CFG_IS
3,33,young_family,0.23,0.67,0.27999999999999997,0.05,CFG_IS
4,34,young_family,0.24,0.66,0.29,0.05,CFG_IS
5,35,mid_career,0.25,0.65,0.3,0.05,CFG_IS
6,36,mid_career,0.27,0.64,0.31,0.05,CFG_IS
7,37,mid_career,0.29,0.63,0.32,0.05,CFG_IS
8,38,mid_career,0.31,0.62,0.33,0.05,CFG_IS
9,39,mid_career,0.32999999999999996,0.61,0.34,0.05,CFG_IS
10,40,mid_career,0.35,0.6,0.35000000000000003,0.05,CFG_IS
11,41,mid_career,0.37,0.59,0.36000000000000004,0.05,CFG_IS
12,42,mid_career,0.39,0.58,0.37000000000000005,0.05,CFG_IS
13,43,mid_career,0.41,0.57,0.38000000000000006,0.05,CFG_IS
14,44,mid_career,0.43,0.56,0.38999999999999996,0.05,CFG_IS
15,45,mid_career,0.45,0.55,0.39999999999999997,0.05,CFG_IS
16,46,mid_career,0.47000000000000003,0.54,0.41,0.05,CFG_IS
17,47,mid_career,0.49000000000000005,0.53,0.42,0.05,CFG_IS
18,48,mid_career,0.51,0.52,0.43,0.05,CFG_IS
19,49,mid_career,0.53,0.51,0.44,0.05,CFG_IS
20,50,pre_retirement,0.55,0.5,0.45,0.05,CFG_IS
21,51,pre_retirement,0.5700000000000001,0.49,0.46,0.05,CFG_IS
22,52,pre_retirement,0.5900000000000001,0.48,0.47000000000000003,0.05,CFG_IS
23,53,pre_retirement,0.61,0.47,0.48000000000000004,0.05,CFG_IS
24,54,pre_retirement,0.63,0.46,0.49000000000000005,0.05,CFG_IS
25,55,pre_retirement,0.65,0.45,0.5,0.05,CFG_IS
26,56,pre_retirement,0.67,0.44,0.51,0.05,CFG_IS
27,57,pre_retirement,0.6900000000000001,0.43,0.52,0.05,CFG_IS
28,58,pre_retirement,0.71,0.42,0.53,0.05,CFG_IS
29,59,pre_retirement,0.73,0.41,0.54,0.05,CFG_IS
30,60,pre_retirement,0.75,0.4,0.5499999999999999,0.05,CFG_IS
31,61,pre_retirement,0.77,0.39,0.5599999999999999,0.05,CFG_IS
32,62,pre_retirement,0.79,0.38,0.57,0.05,CFG_IS
33,63,pre_retirement,0.8099999999999999,0.37,0.58,0.05,CFG_IS
34,64,pre_retirement,0.83,0.36,0.59,0.05,CFG_IS
35,65,retirement,0.85,0.35,0.6,0.05,CFG_IS
36,66,retirement,0.86,0.34,0.6099999999999999,0.05,CFG_IS
37,67,retirement,0.87,0.33,0.6199999999999999,0.05,CFG_IS
38,68,retirement,0.88,0.32,0.6299999999999999,0.05,CFG_IS
39,69,retirement,0.89,0.31,0.6399999999999999,0.05,CFG_IS
0,30,young_family,0.2,0.7,0.25000000000000006,0.05,CFG_IT
1,31,young_family,0.21000000000000002,0.69,0.26000000000000006,0.05,CFG_IT
